date_key,year,month,day,day_of_week,is_weekend,is_american_holiday,american_holiday_name,is_canadian_holiday,canadian_holiday_name
03907bc8-a657-407b-9e3b-58cdfe589bcb,2015,10,18,Sunday,True,False,,False,
a4ff3861-b3d6-45eb-af1e-a0c41d099d27,2015,12,7,Monday,False,False,,False,
11cd05c9-ed18-491c-856c-22aa8cd6d9e9,2015,12,6,Sunday,True,False,,False,
983de1f3-d838-4f59-96de-7b6a10311966,2015,11,7,Saturday,True,False,,False,
3afc3463-375b-475f-828d-c79f4dcd5d52,2015,11,14,Saturday,True,False,,False,
a6ee509c-97f4-4a27-bde7-b5da57cee19a,2015,11,20,Friday,False,False,,False,
529e009d-8345-4468-97fb-000f3c4a10bd,2015,12,12,Saturday,True,False,,False,
de216ae7-ac6d-4d43-831c-d75cbf9a69f6,2015,12,14,Monday,False,False,,False,
14d39945-26d0-4b1a-9594-ba5d1bf6399d,2015,12,16,Wednesday,False,False,,False,
18529223-e66b-44e0-bc83-099a4c1953bd,2015,10,23,Friday,False,False,,False,
5858c761-3d54-4a7f-97b9-da3db21670e2,2015,10,25,Sunday,True,False,,False,
8a423a21-00d2-4eb5-8cc3-7e12ccb6f64d,2015,11,19,Thursday,False,False,,False,
ce3758e8-0205-49b8-a2ba-1d0845f850d9,2015,11,28,Saturday,True,False,,False,
47635ba5-a411-49fb-87e3-304545fcf149,2015,12,4,Friday,False,False,,False,
dbb30424-acfa-4508-bc36-a07507f6a390,2015,12,5,Saturday,True,False,,False,
75ef1390-4f0a-4555-a869-c14984dd73c6,2015,12,22,Tuesday,False,False,,False,
ea95e51e-f0e0-472a-b010-2276b14e8054,2015,12,21,Monday,False,False,,False,
4f68cdce-4dd8-43db-af77-f7b530e41f71,2016,1,6,Wednesday,False,False,,False,
0e2e23f6-65da-4837-afad-47a6585aa289,2015,12,25,Friday,False,True,Christmas Day,True,Christmas Day
e3b7a331-297f-4bb0-9cc2-7cc78f4a6ca0,2015,12,24,Thursday,False,False,,False,
4ba6ba10-dc9a-437b-8095-b082e799c651,2015,12,30,Wednesday,False,False,,False,
0c12e21e-3f11-4c2d-93d7-83d5aabe4776,2015,12,29,Tuesday,False,False,,False,
80e039d8-7742-441d-a7e9-d89d0db73bbc,2015,12,28,Monday,False,False,,True,Boxing Day (Observed)
96e333cc-1df8-4cb8-942f-57d7e6d34ab6,2016,1,5,Tuesday,False,False,,False,
26b96301-2bb7-4fa3-b112-3b4fbc87ab11,2015,12,26,Saturday,True,False,,False,
1164dc2c-35dd-4492-b409-8496c3ff9197,2016,2,15,Monday,False,True,Washington's Birthday,False,
8567ef89-3440-45ad-9ea9-594a2b4a8bf6,2016,1,29,Friday,False,False,,False,
273604c4-22a1-40af-ac62-0cf212c74aaf,2016,2,18,Thursday,False,False,,False,
cef4d5f4-da31-47b8-a1c7-bd187a02b2d2,2016,1,20,Wednesday,False,False,,False,
895c2a81-5cee-4801-8016-5c4ae2f01081,2015,10,28,Wednesday,False,False,,False,
db659798-3914-4c66-b28b-445cf64e7932,2015,12,13,Sunday,True,False,,False,
50563929-97df-4e68-9258-df88295a1b8c,2016,2,17,Wednesday,False,False,,False,
1960fe58-122b-4c6b-84a4-43a4c145ee20,2015,10,29,Thursday,False,False,,False,
6a56c71b-c456-4be0-8911-29d862a3f39b,2015,11,10,Tuesday,False,False,,False,
621f5870-84e0-4eef-b704-4a45c2c5e282,2015,11,26,Thursday,False,True,Thanksgiving,False,
578d20b7-344a-4fcd-937f-462466264cdd,2016,2,9,Tuesday,False,False,,False,
65168b60-ea1a-441c-a169-7f34d616c66a,2016,2,8,Monday,False,False,,True,Family Day
34c36ea9-bcff-4cff-b7d8-b63509014bf3,2016,1,13,Wednesday,False,False,,False,
54de5d85-0472-44ad-9b55-7ccecdfebd0e,2016,1,9,Saturday,True,False,,False,
caec8e83-f237-459b-b122-ecfb3bee36d9,2016,2,6,Saturday,True,False,,False,
2b448162-e2f2-4888-9ab0-2ba014a64d9b,2016,1,14,Thursday,False,False,,False,
19621962-3b72-48a2-80d0-eb9491f0a937,2016,5,6,Friday,False,False,,False,
6e9d8eca-ef1c-48a7-ab19-8cf80a696882,2016,5,12,Thursday,False,False,,False,
855da653-8c4a-4200-bee1-abf662938742,2016,5,10,Tuesday,False,False,,False,
75a885a4-90ce-4059-b460-c7906b477038,2016,5,19,Thursday,False,False,,False,
f90529ff-d5a3-41c7-9c0e-b0ffe000752a,2016,3,9,Wednesday,False,False,,False,
3de47618-8ac0-44e2-b1bc-e8704c1d414e,2016,1,7,Thursday,False,False,,False,
33ec3689-2848-4a55-acc1-1e6bbd602410,2016,1,8,Friday,False,False,,False,
27f303c4-aa33-4140-b21d-5edbc0645540,2016,3,7,Monday,False,False,,False,
3a793954-0014-4fa6-8a89-36f6ff812b56,2016,3,14,Monday,False,False,,False,
77261449-215d-4c80-b0fb-5b82bdede099,2016,5,17,Tuesday,False,False,,False,
438e148a-23e1-4978-bd4d-282e2d728616,2016,5,11,Wednesday,False,False,,False,
4cf48090-34c3-47c1-bb42-03589be190d6,2016,5,26,Thursday,False,False,,False,
2a1bdb35-4d69-47ea-abbc-68834ba1598f,2016,5,25,Wednesday,False,False,,False,
52a017c6-dcc9-4d52-9d7e-631609fee9e0,2016,1,17,Sunday,True,False,,False,
23139613-932a-4540-81d4-e5a24b07c1df,2016,2,25,Thursday,False,False,,False,
8b5a2958-c7e4-4ce1-93a6-e63cc2fed0e8,2016,3,12,Saturday,True,False,,False,
3691a6df-a40a-48bb-ba7b-a429088a99d4,2016,3,17,Thursday,False,False,,False,
0d0d330c-05d6-4f8c-9c5d-617da797d385,2016,3,19,Saturday,True,False,,False,
e4365bd9-6f94-4357-850f-5e850dcc0ef2,2016,3,21,Monday,False,False,,False,
77a7c3d0-1530-485a-8065-0296794fabb0,2016,2,22,Monday,False,False,,False,
70ae788a-0fd3-421b-a91e-53bfcea09167,2016,1,12,Tuesday,False,False,,False,
3796bced-7791-4f63-b60e-c35f37052f37,2016,3,2,Wednesday,False,False,,False,
c31c1989-447a-4be9-a754-3ae8f2488ba1,2016,3,6,Sunday,True,False,,False,
de29b0fc-1078-4849-8b17-ca240576192c,2016,6,29,Wednesday,False,False,,False,
5138482f-2822-4383-9c4e-645350ee60f2,2016,2,7,Sunday,True,False,,False,
dc1a4515-0b7d-4e2e-bb55-347c0aa8b9db,2016,3,23,Wednesday,False,False,,False,
989287ca-494a-4f50-99d8-ca3fbb809c6a,2016,1,10,Sunday,True,False,,False,
3a388889-ecfb-4886-afe0-f9e5c27efb09,2016,3,18,Friday,False,False,,False,
183cb622-648e-4e18-8bbd-3a06f85c0718,2016,3,24,Thursday,False,False,,False,
fbe24feb-a0dc-4323-8bdd-14ba7a31abcb,2016,3,29,Tuesday,False,False,,False,
4d9e797c-9f0c-4876-ad8a-5ddc04b374ce,2016,3,28,Monday,False,False,,False,
205bd522-2cf7-4930-b0d3-3bea3fd64856,2016,3,27,Sunday,True,False,,False,
81c9dfd5-0918-4b27-a604-eae8880777c0,2016,4,5,Tuesday,False,False,,False,
45a3d206-b0d7-4a9d-a681-7e73b20aa63a,2016,5,14,Saturday,True,False,,False,
548bacc8-3e6f-4a89-84f2-6259cc2b719a,2016,6,2,Thursday,False,False,,False,
fbb312a7-9c4f-43d2-bbeb-b6fcf026b13b,2016,2,24,Wednesday,False,False,,False,
69d9d3fc-90e1-46e2-af9f-404c738e179d,2016,2,27,Saturday,True,False,,False,
e01cdd8b-cbda-45f6-b37f-d74732ddeaea,2016,2,1,Monday,False,False,,False,
4d486d94-ade0-4e8b-bb09-dba89d7cd9d1,2016,1,25,Monday,False,False,,False,
65c97d01-ddde-4332-80ff-98b80f1085f4,2016,3,13,Sunday,True,False,,False,
6aaf4b2b-880a-4bb9-9cc3-9740b0c64a1e,2016,1,3,Sunday,True,False,,False,
7716f0b8-fca3-424a-8d4d-dc1ff3064094,2016,9,21,Wednesday,False,False,,False,
80cd2310-ed21-4d54-a3e6-e38b7674ecb1,2016,4,4,Monday,False,False,,False,
65c0e697-08ba-4616-adc2-15b822298699,2016,5,8,Sunday,True,False,,False,
fa87778b-699c-4355-8470-79d2bcff13ea,2016,2,23,Tuesday,False,False,,False,
0005eb1a-6e43-4e7e-971f-56ea7fa8f523,2016,5,7,Saturday,True,False,,False,
0e3ac8dd-4897-4742-ad05-3b7b33abb1a1,2016,1,2,Saturday,True,False,,False,
cd844e30-12fb-4fc8-bf7b-20981f5f3b58,2016,2,10,Wednesday,False,False,,False,
da79bd65-6a53-4040-b4a6-c212ebc64d6c,2016,4,11,Monday,False,False,,False,
acbfb5e9-b9ea-49d3-918b-a8b0069603c2,2016,4,17,Sunday,True,False,,False,
501cc366-6646-4418-822d-b49f225e399e,2016,4,25,Monday,False,False,,False,
ef18437d-cd8e-49de-95ba-1e69b3d22053,2016,4,26,Tuesday,False,False,,False,
b1102275-7fc0-49b8-a09e-2ae51e64c8de,2016,5,3,Tuesday,False,False,,False,
17629da6-33be-4859-bdd1-d941eafb71f9,2016,4,20,Wednesday,False,False,,False,
3299dd4d-a43b-47cf-9980-7dc0f8cf499f,2016,4,21,Thursday,False,False,,False,
a18366fc-c10a-4956-8eba-de80d60fac04,2016,4,6,Wednesday,False,False,,False,
8632a523-cb38-4cf8-8464-e889c21014e0,2016,3,10,Thursday,False,False,,False,
331ac400-a0ee-4fd0-90f8-4e87222a481b,2016,4,27,Wednesday,False,False,,False,
d1f8ef17-a1fd-4d12-92ef-ca180cd7f021,2016,4,22,Friday,False,False,,False,
20bd7944-875d-43c5-b1d8-6c0fba4c9023,2016,4,3,Sunday,True,False,,False,
dd27965d-36d5-479e-b38c-2fc1104f9a16,2016,1,28,Thursday,False,False,,False,
c71ba528-188e-40bb-a354-cbca97335e07,2016,4,9,Saturday,True,False,,False,
fe924d33-c2e1-4230-a649-dd636e1d85f9,2016,4,10,Sunday,True,False,,False,
6a58b28f-8aeb-48d3-8182-498ea071e961,2016,2,3,Wednesday,False,False,,False,
b22d5b06-181b-4a59-9ad0-aba8f894eeaf,2016,1,4,Monday,False,False,,False,
9f785bbd-25b4-427a-a5c2-08e6c8e800ba,2016,4,8,Friday,False,False,,False,
bef9be25-d77f-41be-af38-93df97bcfb76,2016,6,6,Monday,False,False,,False,
53e1ebdc-ae29-4cf5-9e8b-0c97646a893d,2016,5,16,Monday,False,False,,False,
a2fe1810-46f2-4eaf-822e-ce308cd7355e,2016,5,23,Monday,False,False,,True,Victoria Day
9c385709-f3b0-4770-b034-9bfde5d81b7a,2016,5,29,Sunday,True,False,,False,
90a07bae-3dfb-4119-9442-59187e781665,2016,1,24,Sunday,True,False,,False,
98a7a0ce-1bfd-466a-abab-3b0807c2c721,2016,6,11,Saturday,True,False,,False,
4e5f2e7b-e1bf-4973-8ee6-775e4add3d0c,2016,2,5,Friday,False,False,,False,
53662256-abae-42a4-9fc1-2927d3c8fc5a,2016,1,27,Wednesday,False,False,,False,
da1f580a-96c4-4441-b002-dbcb8e17af21,2016,10,6,Thursday,False,False,,False,
ca4dbe06-f1de-4779-9b91-f99701a47bf2,2016,8,18,Thursday,False,False,,False,
befb55ee-a378-45de-9d2a-491110656f8e,2016,8,22,Monday,False,False,,False,
36bb9366-03ae-421f-9e70-08c0a6082ad7,2016,8,16,Tuesday,False,False,,False,
2b62f9d7-0607-4768-a36b-88e661d67e9b,2016,8,28,Sunday,True,False,,False,
a8bd6b7a-0f73-44d3-a47f-3bb896f7c89b,2016,7,30,Saturday,True,False,,False,
51cacfae-0ae7-4c23-a90c-993789da6558,2016,8,24,Wednesday,False,False,,False,
67072e34-2d0e-478b-b40e-49b927808edf,2016,1,26,Tuesday,False,False,,False,
0cf577c2-a414-4cf4-bf1d-37b0b8239063,2016,11,4,Friday,False,False,,False,
5864be65-e905-47de-8a47-54ecef77d5b4,2016,8,5,Friday,False,False,,False,
e1b4b0b0-c913-40f3-a744-37867dd1d8a1,2016,8,7,Sunday,True,False,,False,
eb248853-4ae2-4430-9f92-5c157b22c65d,2016,6,22,Wednesday,False,False,,False,
e4d994fa-1389-4318-9e7e-cb63bbb93825,2016,6,7,Tuesday,False,False,,False,
49a9b43a-5677-422e-b02b-6c79558d88fe,2016,6,13,Monday,False,False,,False,
e2687032-85f8-49eb-a6b8-482fdf59e827,2016,8,29,Monday,False,False,,False,
264a42f1-a467-4f0d-b873-7b10f2d44be0,2016,8,31,Wednesday,False,False,,False,
b8fb112a-d65b-483c-8804-1b6e916357c7,2016,8,30,Tuesday,False,False,,False,
def5fa72-9a91-46f1-8d6a-1b994f527674,2016,7,29,Friday,False,False,,False,
0693152b-9220-4a7d-9644-8268ffca9830,2016,8,25,Thursday,False,False,,False,
ec0171d2-d058-4de1-8aac-b33e29dc8cfa,2016,8,11,Thursday,False,False,,False,
e542e24e-6a39-450b-8f17-15c1fd916bae,2016,7,22,Friday,False,False,,False,
456c083c-ca46-43a8-a5d0-c0b38e41e485,2016,1,22,Friday,False,False,,False,
b9add72f-002f-4b7c-be91-a1df7706cf32,2016,9,6,Tuesday,False,False,,False,
b254ab15-1502-4612-84f3-e87ea68f560f,2016,7,16,Saturday,True,False,,False,
5fabdc26-73c9-420e-a382-4baac2cf3a1f,2016,9,3,Saturday,True,False,,False,
4eeb4d7d-d488-4ef7-8d2c-c1fa574aaafc,2016,7,13,Wednesday,False,False,,False,
782c78a4-831b-42b6-b2fe-051a07a6b85d,2016,1,21,Thursday,False,False,,False,
6374a759-a18a-4267-8607-a03d862bfcb1,2016,7,12,Tuesday,False,False,,False,
87b89a0d-f4cc-4087-a14c-802f52042981,2016,7,17,Sunday,True,False,,False,
33461b93-82ad-465c-915b-a1b4015ea100,2016,7,15,Friday,False,False,,False,
b95788cb-ceb3-447e-b55d-3353d425729c,2016,7,18,Monday,False,False,,False,
6b2a5f3b-f746-4bbe-8820-759f87075e2f,2016,9,2,Friday,False,False,,False,
3557330d-dd9f-41d7-8dce-5e6ec677bbfb,2016,7,28,Thursday,False,False,,False,
8d7e7e58-5dba-470c-b190-91228f604ded,2016,7,25,Monday,False,False,,False,
7c914496-144b-4c3d-8f39-114b51050a5c,2016,8,10,Wednesday,False,False,,False,
7b0d14ca-fa38-41d6-a11f-cf381a633c48,2016,6,4,Saturday,True,False,,False,
f336d6e3-9337-44ad-80fd-45d4971d868c,2016,6,9,Thursday,False,False,,False,
ead92d3c-0c73-4813-ab6c-36853c0618a7,2016,6,17,Friday,False,False,,False,
aebb68d7-5ce6-45b5-8e2f-f7e0ca0aac6a,2016,8,21,Sunday,True,False,,False,
cd316c2e-5b78-40d4-a86d-9015d892a102,2016,9,12,Monday,False,False,,False,
4f01cc03-e95d-4187-8bca-33c04e64819b,2016,9,13,Tuesday,False,False,,False,
72c124a2-ff05-44ac-9ff2-eaaf7a39fe99,2016,9,10,Saturday,True,False,,False,
e6f4d609-a11b-4317-8467-4184b38d6235,2016,6,8,Wednesday,False,False,,False,
b807944e-dfc2-47d2-9a43-3652daa6c206,2016,7,20,Wednesday,False,False,,False,
e664a7a4-44fe-476a-8b92-2448ce6fc5a3,2016,9,8,Thursday,False,False,,False,
bbf46644-f65f-48f5-ac7c-d8ab8d5407d9,2016,9,11,Sunday,True,False,,False,
9e86626b-799c-4a63-b4c6-ce1d43753c07,2016,8,26,Friday,False,False,,False,
8968a027-c65b-48e6-b112-b30c64193e20,2016,11,7,Monday,False,False,,False,
e43cd9d8-431a-4a7c-875b-6b7ddc232225,2016,6,14,Tuesday,False,False,,False,
eec8e885-d331-4026-ad58-106c282d8240,2016,1,19,Tuesday,False,False,,False,
9fb49abe-ad75-4e10-864d-238a3d5944bc,2016,6,23,Thursday,False,False,,False,
4b869580-5069-4180-b53a-3b7d1cffb844,2016,6,30,Thursday,False,False,,False,
e91eabf6-880a-4a94-a576-2dea4e08c7ae,2016,7,6,Wednesday,False,False,,False,
2df8ade7-64c1-430b-9a8a-4dc95a11926a,2016,6,10,Friday,False,False,,False,
05c3eecd-0a94-4947-9c9f-952a8ba0b1e7,2016,6,16,Thursday,False,False,,False,
df6c3695-3d42-4a68-b519-d57df6028a2c,2016,6,18,Saturday,True,False,,False,
889ce614-9136-43dd-9ccb-ee9641781bfa,2016,6,25,Saturday,True,False,,False,
9f4a0335-0c16-4e71-9fc8-4b1466b370c6,2016,6,21,Tuesday,False,False,,False,
593c6fb0-a29d-4fe2-aa29-e31c93bf3fc3,2016,6,26,Sunday,True,False,,False,
6df80481-119d-41bb-89c5-3d01198b1773,2016,7,3,Sunday,True,False,,False,
355201d7-9494-4de7-9dfd-c14210981d01,2016,7,4,Monday,False,True,Independence Day,False,
c7006365-5efb-4be7-b8d7-8a4f829588b4,2016,7,5,Tuesday,False,False,,False,
1d883919-793e-4985-b4f7-0fcae1bac1ef,2016,6,28,Tuesday,False,False,,False,
c7e7df9c-b4bd-4ef7-b5b6-08079cc7d2fa,2016,9,7,Wednesday,False,False,,False,
2eaa455d-4c33-4326-8818-2a989c027401,2016,7,7,Thursday,False,False,,False,
a4f325e1-d9ca-4f09-a60f-d7da5064e31f,2016,7,24,Sunday,True,False,,False,
e9e48f06-6655-4a98-a5ce-dbe615a1ec03,2016,8,4,Thursday,False,False,,False,
ec904692-45d7-4fd7-8749-4738fc05fca9,2016,9,20,Tuesday,False,False,,False,
db4ca4d6-df03-441b-acbb-44e90ecd9f35,2016,10,12,Wednesday,False,False,,False,
543e9636-c2bf-40ad-8eb0-d03f10f3e4c9,2016,9,23,Friday,False,False,,False,
6146b93a-eacd-45bd-9f38-9339e278246d,2016,10,20,Thursday,False,False,,False,
16f8f135-a991-469d-9a13-eb082919c5a5,2016,10,18,Tuesday,False,False,,False,
cafe8fff-6e66-4185-adc9-4a679eb93452,2016,10,25,Tuesday,False,False,,False,
ada97bc1-b145-42ba-86e1-9608f13ebd05,2016,10,23,Sunday,True,False,,False,
40645936-1b9f-4673-989f-fa3a86bf8b70,2016,9,17,Saturday,True,False,,False,
4760d744-63f6-495f-b2f4-7558f6bbb25d,2016,10,27,Thursday,False,False,,False,
79cad50f-0afd-4a52-9da5-b1245a7c6d9d,2016,10,30,Sunday,True,False,,False,
01a2c622-f3f2-4255-acfd-c613904dfd27,2016,10,29,Saturday,True,False,,False,
c0d444d4-1895-48c4-a418-03885622a04d,2016,10,26,Wednesday,False,False,,False,
480ec000-2d92-43ae-b330-641032d92eed,2016,11,3,Thursday,False,False,,False,
c5b15c53-e73c-48a9-97cd-06ce8ec89832,2016,11,8,Tuesday,False,False,,False,
f5a34f01-bc59-4f86-924d-c39fc4e87a2a,2016,11,10,Thursday,False,False,,False,
390c2f14-0b55-4c9a-afcf-d57b8195ebfe,2016,12,19,Monday,False,False,,False,
950e65fb-e6d3-4e6b-9cd9-3a8b58195eb3,2016,9,14,Wednesday,False,False,,False,
602750aa-3f4f-4db2-8449-3dc87c947490,2016,9,15,Thursday,False,False,,False,
28eb8e65-1691-42df-b842-be29542dd53c,2016,9,19,Monday,False,False,,False,
ea09146c-7ae4-4b83-b1e2-bb4b8bbcf7d8,2016,9,24,Saturday,True,False,,False,
4d001a85-547a-44c8-8119-c97bfda22834,2016,9,29,Thursday,False,False,,False,
d86eeef3-9eaa-4c69-ab83-f37c55f317c9,2016,10,5,Wednesday,False,False,,False,
3574f5a3-5d8e-4550-b64e-8a40d2d446fd,2016,9,25,Sunday,True,False,,False,
ce479281-6539-4989-9e9f-388192525469,2016,12,18,Sunday,True,False,,False,
12e362a8-5355-4685-9c87-d1468df87f3e,2016,9,16,Friday,False,False,,False,
1ad68cca-0a75-44d7-87da-bf3304f9c10d,2016,11,18,Friday,False,False,,False,
00346aab-273e-4fa3-88de-4d499fc8d08a,2016,11,24,Thursday,False,True,Thanksgiving,False,
a5fa835f-6589-4257-81dc-aaeb7fb4c9b8,2016,11,20,Sunday,True,False,,False,
ee917aa9-d4f8-4d09-90b5-390f3baaeca6,2016,11,5,Saturday,True,False,,False,
53cc4bb5-de0a-4085-8d6a-d20187295a23,2016,12,5,Monday,False,False,,False,
710ff45f-0a03-466a-90fe-b9ca0f628a36,2016,12,8,Thursday,False,False,,False,
2f01939e-4470-4879-ab7e-f6220049b89d,2016,12,4,Sunday,True,False,,False,
37ad52e0-a528-4220-b38c-730d2f3f494d,2016,12,14,Wednesday,False,False,,False,
e6cb1079-1ab2-4057-9f2a-c22c241f97ec,2016,12,25,Sunday,True,True,Christmas Day,True,Christmas Day
e0537ba0-8890-4810-a449-d92688d57da0,2016,12,23,Friday,False,False,,False,
f0745a03-bd0c-4405-b185-a257833e8cbc,2016,12,28,Wednesday,False,False,,False,
0859f67a-1090-42f7-9323-5876b122cbd1,2016,12,29,Thursday,False,False,,False,
d8401afc-0f1a-41e5-a605-4c0323183ae0,2016,10,13,Thursday,False,False,,False,
e22f73c0-6a5d-401d-abdc-bd1c3b689fc9,2016,10,15,Saturday,True,False,,False,
ebd27958-04b5-4757-b411-77fa5b87f638,2016,10,21,Friday,False,False,,False,
3307e45e-3ddc-4432-bf42-f0c6247349df,2016,10,22,Saturday,True,False,,False,
888d34ca-52eb-4686-83b1-eac2880c5d52,2016,10,8,Saturday,True,False,,False,
d37a8ea2-b6c8-40b2-8364-5705d27963b6,2016,10,16,Sunday,True,False,,False,
b630f81e-952d-485e-8559-0926f8c2a9c3,2016,11,9,Wednesday,False,False,,False,
91f49efb-65b4-4aa1-a8cc-bbe273cfdb3c,2016,11,6,Sunday,True,False,,False,
a03fcd6c-f3d2-431f-8551-07b5abbcd35c,2016,11,23,Wednesday,False,False,,False,
fef6e1ae-7b20-4985-83a0-b4b7323e75a3,2016,11,13,Sunday,True,False,,False,
099ce727-b763-453d-8be5-fc7a98d316bd,2016,9,22,Thursday,False,False,,False,
c1902c9f-b4bd-4f76-8079-ae4bcf26bf30,2016,9,28,Wednesday,False,False,,False,
13469f43-4b94-40a4-a062-952689ef4a49,2016,11,11,Friday,False,True,Veterans Day,True,Remembrance Day
c2f2337f-677c-4ca3-8d4d-ea17b1fb2426,2016,2,4,Thursday,False,False,,False,
cbb4869a-470f-4f28-92bb-696569480110,2016,11,16,Wednesday,False,False,,False,
f726c481-e058-4f65-a7bd-9694a1b41adb,2016,10,31,Monday,False,False,,False,
febdd011-b1f4-47c6-b2de-4d2b84018cbd,2016,11,27,Sunday,True,False,,False,
54a28afa-f793-4191-9b4b-59d9b4dfd4d2,2016,11,29,Tuesday,False,False,,False,
a0b7b51e-a774-4d03-9fd4-adf282af7fe1,2016,12,3,Saturday,True,False,,False,
71b1d1be-b168-49ec-bf9b-c21c4ea8c9c0,2016,12,2,Friday,False,False,,False,
c0de7c4e-862b-4a94-9c01-0e5be4efd4dc,2016,12,11,Sunday,True,False,,False,
977253ae-e6bf-415d-90c2-717c1c57a766,2016,12,16,Friday,False,False,,False,
7c468771-f937-4f23-ab70-e12e69ee2364,2017,3,24,Friday,False,False,,False,
ba526560-192b-4175-979e-c942c8ddd778,2017,1,9,Monday,False,False,,False,
665cf8e1-d089-4933-936b-4be79b941697,2017,3,27,Monday,False,False,,False,
c2861701-9869-411e-a3a8-529ea012ba55,2017,3,28,Tuesday,False,False,,False,
a875c63f-04cb-40c6-8054-0541526dd865,2017,1,10,Tuesday,False,False,,False,
2241e97c-c52b-4e3e-abe5-4bc3f72c6fcb,2017,3,23,Thursday,False,False,,False,
8f948c2d-3ad5-46e1-b21d-72fb111e8fd2,2017,5,9,Tuesday,False,False,,False,
01c3f9fd-c295-4e26-818f-e5853e5828ec,2017,4,6,Thursday,False,False,,False,
07c7383e-07f3-4979-88a7-512ebaf403d8,2017,2,18,Saturday,True,False,,False,
8f5ef22f-7405-43ff-b27e-da85577c3607,2017,1,2,Monday,False,True,New Year's Day (Observed),True,New Year's Day (Observed)
b52861a5-9679-4b61-a2c6-984f6eef085a,2016,12,27,Tuesday,False,False,,True,Boxing Day (Observed)
da1b364c-5d6f-41d9-b359-6b35df88b99d,2017,2,15,Wednesday,False,False,,False,
bec24af5-a2a9-4659-b283-68dd9e259f03,2017,2,16,Thursday,False,False,,False,
c89960d6-1d25-4a84-84bb-0a469c4755e7,2017,1,7,Saturday,True,False,,False,
1ba989e8-85c5-4277-930a-f7f9d0ee57d7,2017,2,28,Tuesday,False,False,,False,
82a51c33-d1df-48ac-9a1d-0f5fd9446d41,2017,3,3,Friday,False,False,,False,
22e7b443-b829-4d23-9ea8-3a0b697327ed,2017,3,2,Thursday,False,False,,False,
6ec74bcf-6024-450b-b747-bda15ca97686,2017,2,13,Monday,False,False,,True,Family Day
e825bb7b-5836-4f15-84cb-8ac3a87c155f,2016,12,30,Friday,False,False,,False,
a7bb52ad-8458-40ab-a299-d4b223ebf9aa,2017,2,8,Wednesday,False,False,,False,
3ee94519-1842-4729-8d83-c2b295a7fd06,2017,3,16,Thursday,False,False,,False,
bcb16741-9984-4d0f-9991-2386b2302b43,2017,3,22,Wednesday,False,False,,False,
7d4d8710-357a-465a-ad3d-845b26f43221,2017,2,12,Sunday,True,False,,False,
2968a35e-70f4-4b95-b908-0dfab34a9d02,2017,1,4,Wednesday,False,False,,False,
95355cc0-1cdc-4fcd-a11e-f4158d1241e8,2017,1,25,Wednesday,False,False,,False,
fb94f9ef-8c74-436e-8f83-32447898ef18,2017,2,19,Sunday,True,False,,False,
b5a10083-585e-49f1-a894-89a93c4adde6,2017,7,18,Tuesday,False,False,,False,
829b8c4b-3608-4291-ae70-0474bbd7a484,2017,4,27,Thursday,False,False,,False,
9a8bd7c0-ac6b-47eb-a477-119e9058f2cf,2017,6,25,Sunday,True,False,,False,
875846a1-bdd2-4c06-9e50-d0f4fad3d9b9,2017,5,10,Wednesday,False,False,,False,
22f9779c-6869-4cd4-aa17-2f635a7d99d1,2017,1,20,Friday,False,False,,False,
62b0acfc-9379-41d1-9d43-658ed9ad2bdd,2017,1,23,Monday,False,False,,False,
27d0659b-57ea-45f9-bdf8-743d3a56bfc2,2017,5,17,Wednesday,False,False,,False,
24c3f9ea-7197-47d9-8260-52a6b74979b9,2017,5,18,Thursday,False,False,,False,
376926cd-2e57-4c08-9bca-50bdf406bed2,2017,5,20,Saturday,True,False,,False,
63e21e62-60bb-4475-b4ba-c06e91b2b069,2017,1,16,Monday,False,True,"Martin Luther King, Jr. Day",False,
158a5dbb-24d5-411f-a349-6981861ae529,2017,1,14,Saturday,True,False,,False,
ef512f66-9aaf-4c53-8a31-3a7f33c2a9a7,2017,2,5,Sunday,True,False,,False,
c0cb848f-d962-4f53-8cc0-96fc6a823842,2017,4,26,Wednesday,False,False,,False,
7290a20e-8b45-45c4-ba17-67c8721d5cb7,2017,5,22,Monday,False,False,,True,Victoria Day
83f83a4f-2da0-4f48-9367-17c61906665c,2017,6,28,Wednesday,False,False,,False,
0625ae13-1d73-4987-bd23-83e4de402306,2017,7,7,Friday,False,False,,False,
2fde6f70-1e2a-4dcf-8757-9b631b37d08b,2017,4,20,Thursday,False,False,,False,
954f5943-296b-405c-8708-0e625abf604d,2017,4,24,Monday,False,False,,False,
a22be0f2-4c3a-46d5-ba5f-4a2da4612e0e,2017,4,22,Saturday,True,False,,False,
1275d6c0-6f87-4399-a4e0-958ee3d12fb1,2017,4,30,Sunday,True,False,,False,
f1a6e65c-5869-4640-9751-ea9965988ce9,2017,7,10,Monday,False,False,,False,
4dc9fcb7-9d81-4858-8595-18eabad8ccf8,2017,7,24,Monday,False,False,,False,
16a0ab26-f64f-438c-9eeb-11903ce0bad0,2017,6,2,Friday,False,False,,False,
516d3e4e-e1eb-4647-bdc6-b8b8e6dc9f59,2017,2,2,Thursday,False,False,,False,
522464d2-34d3-4895-8a69-fef9647b9d7f,2017,4,25,Tuesday,False,False,,False,
60a22477-3045-4266-b980-806359fd88fe,2017,5,2,Tuesday,False,False,,False,
